budget,workload,scalability,security,region,team_size,data_volume_gb,uptime_requirement,compliance_required,existing_infra,uses_microsoft_stack,uses_google_workspace,ml_focus,multi_region,serverless_preference,service_model,deployment_model,provider
318.77,startup,low,moderate,asia,151,76.76,95.51,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1162.25,webapp,high,moderate,asia,28,96.35,97.86,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
789.22,enterprise,low,basic,asia,389,5.67,97.1,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
1100.94,webapp,medium,basic,asia,259,682.53,95.15,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
5830.43,enterprise,medium,high,eu,312,165.88,95.78,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
257.76,startup,low,moderate,asia,400,230.36,99.98,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
4739.0,enterprise,high,basic,asia,283,360.03,95.06,0,1,0,0,0,0,0,IaaS,Public Cloud,AWS
124.16,startup,high,moderate,us,230,68.49,99.98,1,1,0,1,0,1,1,IaaS,Public Cloud,GCP
2916.64,webapp,medium,moderate,asia,213,96.01,98.77,0,0,0,0,0,0,0,PaaS,Public Cloud,GCP
1396.69,enterprise,medium,high,us,254,114.98,99.39,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
1068.46,webapp,low,moderate,us,133,148.38,99.94,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1187.06,startup,high,basic,us,345,270.55,99.36,0,1,0,1,0,0,1,PaaS,Public Cloud,AWS
159.88,startup,medium,moderate,asia,24,315.68,97.79,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
22064.09,enterprise,medium,high,asia,186,24.58,95.51,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
2604.31,enterprise,high,basic,eu,91,11.69,97.58,0,0,0,0,0,1,0,SaaS,Public Cloud,AWS
58.87,startup,high,high,eu,104,973.69,99.01,1,1,0,0,0,1,1,IaaS,Hybrid Cloud,AWS
54.85,startup,medium,moderate,us,55,57.69,97.96,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1035.36,enterprise,high,high,us,69,172.65,99.62,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
108.22,startup,medium,high,us,344,34.17,97.54,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
216.37,startup,medium,basic,eu,52,178.65,97.69,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
604.73,webapp,medium,high,eu,46,8.33,98.87,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
6794.96,enterprise,high,basic,eu,161,30.91,96.47,0,0,0,0,0,0,0,SaaS,Public Cloud,Azure
1171.23,enterprise,high,basic,asia,236,21.05,98.62,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
50.0,startup,low,moderate,asia,63,1.52,95.77,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
1578.27,enterprise,medium,basic,asia,213,63.2,97.3,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
3489.12,ml,medium,basic,us,226,47.79,97.84,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
269.95,startup,high,moderate,us,152,67.02,98.28,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
1855.23,webapp,medium,moderate,us,133,41.44,99.3,1,0,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
1891.75,enterprise,high,basic,us,58,212.77,96.58,0,0,1,0,0,1,0,SaaS,Public Cloud,Azure
412.59,enterprise,high,high,eu,32,35.54,99.93,1,0,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
547.22,startup,high,moderate,asia,239,476.45,99.33,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
480.83,webapp,high,moderate,eu,410,311.73,97.19,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
402.53,webapp,high,moderate,asia,478,10.34,95.25,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
253.63,startup,high,basic,us,23,216.28,98.56,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
262.72,webapp,low,basic,us,172,47.86,97.38,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
3254.9,webapp,high,high,us,329,51.26,95.07,1,0,0,0,0,1,0,IaaS,Private Cloud,AWS
4438.82,enterprise,high,basic,asia,290,142.19,98.64,0,1,1,0,0,1,0,IaaS,Public Cloud,Azure
73.88,startup,medium,basic,asia,51,363.21,96.02,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
1977.43,webapp,low,moderate,asia,266,42.04,95.65,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
2903.55,enterprise,high,basic,asia,24,18.3,96.31,0,1,0,0,0,1,0,SaaS,Public Cloud,AWS
297.88,startup,medium,high,asia,374,103.35,95.31,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
749.71,webapp,high,basic,us,413,18.54,97.6,0,0,0,1,0,1,1,PaaS,Public Cloud,AWS
8441.24,enterprise,high,basic,us,138,24.02,95.52,0,1,1,0,0,1,0,IaaS,Public Cloud,Azure
302.91,webapp,medium,moderate,us,123,96.27,95.36,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
272.59,webapp,high,moderate,us,55,37.36,97.16,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1403.55,webapp,medium,moderate,eu,155,27.59,98.44,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
237.14,webapp,low,high,us,239,23.2,99.13,1,1,0,0,0,0,1,IaaS,Private Cloud,AWS
1199.76,enterprise,medium,moderate,eu,460,16.11,99.23,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
6122.24,enterprise,medium,high,us,123,629.54,98.22,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
14428.67,enterprise,medium,high,asia,213,22.25,99.53,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
380.06,webapp,medium,high,asia,104,151.29,96.17,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
647.16,startup,low,moderate,asia,71,86.76,95.93,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
390.5,webapp,low,moderate,asia,455,8.02,97.32,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
210.73,startup,medium,moderate,us,65,254.75,95.93,1,1,0,0,0,0,1,PaaS,Public Cloud,AWS
11996.71,enterprise,low,high,us,468,94.2,96.43,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
972.1,ml,high,high,us,108,26.36,95.69,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
1002.64,startup,medium,basic,eu,199,84.35,96.83,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
276.91,startup,low,high,asia,423,137.69,98.45,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
131.84,startup,high,moderate,asia,336,1.95,98.84,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
544.17,startup,high,moderate,eu,248,33.53,95.29,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
4060.13,enterprise,high,high,us,209,15.22,95.83,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
1947.52,enterprise,high,moderate,us,325,67.92,95.26,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
934.57,startup,high,basic,eu,359,271.78,99.35,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
13330.75,enterprise,high,basic,us,250,94.22,98.25,0,0,1,0,0,0,0,IaaS,Public Cloud,Azure
465.19,webapp,medium,high,us,194,391.81,96.67,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
532.35,startup,medium,high,eu,375,19.01,95.15,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,Azure
4533.27,enterprise,low,basic,eu,357,39.21,96.0,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
2446.21,enterprise,low,basic,us,181,409.45,98.86,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
138.65,startup,low,basic,us,94,16.24,95.13,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1230.55,webapp,medium,moderate,asia,81,22.91,99.28,0,1,0,1,0,0,1,PaaS,Hybrid Cloud,GCP
50.0,startup,medium,moderate,us,281,73.53,96.77,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
9095.06,ml,medium,high,us,399,12.69,99.97,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
85.3,webapp,medium,basic,eu,275,7.64,99.51,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
4098.53,enterprise,medium,moderate,asia,353,77.42,97.19,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
2404.01,enterprise,low,moderate,us,140,65.13,95.62,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1375.76,enterprise,low,moderate,us,399,64.46,99.35,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
875.29,webapp,medium,moderate,eu,249,48.56,96.18,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
193.84,webapp,medium,moderate,eu,323,15.51,99.34,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
448.15,webapp,medium,basic,eu,309,777.5,95.76,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
716.97,startup,high,high,asia,321,29.57,99.28,1,0,0,0,0,0,1,IaaS,Public Cloud,AWS
335.07,startup,low,moderate,asia,433,5.18,96.35,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
110.92,startup,medium,basic,eu,74,323.28,96.37,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
432.4,webapp,medium,basic,us,406,23.39,98.11,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
1129.6,enterprise,medium,moderate,eu,354,139.74,97.88,0,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
2074.04,webapp,high,high,us,170,3851.31,99.62,1,0,0,1,0,1,0,IaaS,Private Cloud,AWS
1014.71,webapp,low,basic,us,488,1245.99,95.56,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
18418.88,enterprise,high,moderate,asia,493,187.26,99.39,1,0,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
285.71,webapp,medium,high,eu,274,426.08,97.18,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
573.63,webapp,high,high,us,419,104.98,95.48,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
372.61,startup,medium,basic,eu,108,15.0,95.39,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
387.92,startup,high,basic,asia,267,42.57,98.83,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
172.3,webapp,high,high,us,263,167.64,99.27,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
1844.77,enterprise,medium,moderate,eu,129,47.78,97.87,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
2596.49,enterprise,medium,high,us,167,421.58,95.29,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
120.19,startup,low,high,asia,362,374.79,96.75,1,1,0,0,0,0,1,IaaS,Private Cloud,GCP
559.33,webapp,low,high,asia,309,315.52,99.66,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
171.22,startup,high,moderate,us,21,178.29,97.54,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
437.74,startup,high,basic,us,231,8.12,95.98,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
3011.59,ml,medium,basic,eu,76,15.53,95.76,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
3912.67,enterprise,medium,high,asia,388,27.1,98.94,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
212.98,webapp,low,moderate,us,122,11.89,96.82,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
893.77,webapp,high,high,asia,210,94.1,98.48,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
2915.68,ml,low,moderate,us,348,111.0,95.19,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
11921.46,enterprise,low,basic,eu,415,9.57,99.54,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
146.39,webapp,medium,high,eu,312,10.94,99.04,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
50.0,startup,medium,basic,eu,430,161.85,99.4,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
315.56,startup,low,moderate,us,454,5.01,96.97,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
521.32,startup,high,basic,eu,480,86.77,95.91,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
4216.79,enterprise,high,basic,asia,85,7.06,97.74,0,0,0,0,0,1,0,SaaS,Public Cloud,AWS
4219.45,enterprise,medium,moderate,asia,217,95.81,97.94,0,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
675.91,webapp,high,basic,eu,419,109.69,98.46,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
324.25,webapp,high,basic,us,108,2.91,95.46,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
423.72,webapp,medium,high,asia,112,23.48,98.95,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,GCP
90.5,webapp,high,basic,asia,424,17.63,97.42,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
1115.8,webapp,high,moderate,us,161,70.34,95.36,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,AWS
676.44,enterprise,medium,basic,eu,335,2875.18,96.26,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
600.51,webapp,medium,high,eu,372,20.01,99.82,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
8710.77,enterprise,low,moderate,eu,428,36.16,98.87,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
259.66,webapp,medium,moderate,us,35,100.3,98.06,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
724.2,webapp,medium,moderate,eu,29,23.82,96.77,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
2488.35,enterprise,medium,basic,us,33,82.38,95.22,0,1,0,0,0,0,0,SaaS,Hybrid Cloud,AWS
488.11,startup,low,basic,asia,342,97.99,96.16,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
1562.44,webapp,high,moderate,eu,400,45.36,98.52,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,Azure
463.55,startup,medium,basic,us,196,26.04,99.14,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
475.78,enterprise,high,basic,eu,340,4785.3,98.24,0,1,0,0,0,0,0,SaaS,Public Cloud,AWS
116.27,startup,medium,moderate,us,461,18.07,98.2,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
734.19,webapp,medium,high,eu,228,113.66,96.01,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
142.79,webapp,high,basic,us,474,47.68,98.3,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
926.77,startup,high,high,asia,87,350.72,98.53,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
748.91,startup,high,high,us,39,27.16,95.56,1,1,0,1,0,1,1,IaaS,Public Cloud,AWS
176.41,webapp,medium,high,us,75,8.4,99.05,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
811.14,webapp,low,moderate,asia,418,2.01,97.74,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
4426.35,webapp,high,moderate,eu,416,30.33,96.19,0,1,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
1322.08,webapp,low,moderate,us,185,48.06,95.48,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
393.52,webapp,medium,moderate,us,489,3.21,99.07,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
322.57,webapp,high,moderate,asia,288,100.99,97.22,1,1,0,0,0,1,1,IaaS,Public Cloud,GCP
3154.29,enterprise,high,moderate,asia,448,17.77,98.22,1,0,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
1284.31,webapp,high,basic,us,112,79.96,96.01,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1592.78,ml,high,basic,us,197,43.16,98.98,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
66.58,startup,high,basic,eu,237,112.17,95.97,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
231.24,startup,low,moderate,asia,146,14.71,96.86,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
81.34,startup,low,high,eu,44,27.9,96.52,1,0,0,0,0,0,1,PaaS,Private Cloud,Azure
124.13,ml,low,basic,us,145,41.15,98.0,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
989.29,webapp,medium,high,asia,56,170.62,97.49,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
974.06,enterprise,high,high,asia,254,220.0,99.52,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1531.73,webapp,low,basic,us,201,1607.57,98.86,0,0,0,1,0,0,1,PaaS,Public Cloud,AWS
593.3,webapp,low,moderate,eu,426,68.61,96.72,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,Azure
4322.12,enterprise,high,high,us,326,12.64,99.52,1,0,0,0,0,1,0,IaaS,Private Cloud,AWS
3737.29,enterprise,low,high,eu,383,229.42,98.29,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
265.74,webapp,high,basic,eu,358,71.95,98.58,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
6364.57,enterprise,medium,high,asia,201,2.86,98.41,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
190.95,webapp,medium,moderate,us,292,311.68,97.49,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
870.57,webapp,low,moderate,us,149,333.72,97.06,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
797.54,webapp,high,moderate,eu,83,151.93,99.96,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
1897.96,webapp,medium,moderate,asia,76,103.76,98.65,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
10838.73,enterprise,high,basic,eu,180,34.68,99.47,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
142.63,webapp,medium,high,eu,497,159.37,99.5,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
1208.15,webapp,high,moderate,asia,62,33.92,99.96,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
2923.46,enterprise,medium,moderate,asia,390,54.38,98.11,0,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
56.28,startup,medium,basic,eu,293,3.24,95.64,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
76.9,startup,high,basic,asia,190,47.49,97.61,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
4306.01,ml,high,moderate,us,328,146.34,97.23,1,0,0,0,1,1,0,IaaS,Public Cloud,GCP
2217.81,ml,medium,moderate,asia,151,194.07,98.45,0,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
97.96,startup,high,moderate,asia,127,163.75,98.89,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
68.89,webapp,medium,moderate,eu,468,36.52,98.68,1,0,0,0,0,0,1,PaaS,Public Cloud,Azure
842.41,webapp,medium,moderate,asia,407,16.31,96.14,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1188.42,webapp,medium,moderate,eu,204,4.48,99.65,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
1217.18,enterprise,low,moderate,us,320,139.13,96.73,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
251.92,startup,low,moderate,us,72,52.99,99.55,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
5848.92,webapp,medium,basic,asia,6,472.63,98.99,0,0,0,0,0,0,0,PaaS,Public Cloud,GCP
957.81,startup,high,basic,eu,185,35.72,95.4,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
795.03,webapp,high,moderate,us,440,278.42,98.15,0,1,0,1,0,1,1,IaaS,Public Cloud,AWS
171.78,webapp,medium,basic,asia,465,121.8,97.74,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
370.22,webapp,medium,moderate,asia,52,18.41,99.0,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
893.6,ml,medium,moderate,asia,143,27.35,96.78,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
766.87,webapp,high,moderate,eu,232,29.61,98.47,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
3402.66,webapp,high,high,eu,122,18.51,99.76,1,0,0,0,0,1,0,IaaS,Private Cloud,Azure
1544.59,startup,medium,high,us,123,31.11,97.05,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
78.58,startup,low,high,eu,63,7.67,97.98,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
162.51,startup,low,high,us,466,56.24,97.59,1,1,0,0,0,0,1,IaaS,Private Cloud,AWS
8617.56,enterprise,high,moderate,eu,141,35.79,96.41,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
386.05,webapp,high,moderate,asia,360,64.81,99.99,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
140.64,startup,high,high,asia,245,29.73,99.22,1,0,0,1,0,0,1,IaaS,Public Cloud,GCP
850.95,webapp,low,high,asia,155,65.1,99.4,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
751.98,webapp,high,basic,eu,323,17.46,97.7,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
22499.28,enterprise,high,basic,us,495,30.88,99.42,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
150.14,webapp,medium,moderate,us,184,700.53,95.48,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
2677.01,enterprise,high,moderate,us,80,489.46,97.63,1,0,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
271.25,startup,high,basic,us,4,21.47,99.12,0,1,0,1,0,0,1,SaaS,Public Cloud,GCP
1327.7,ml,high,moderate,us,306,163.83,96.44,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
466.34,ml,high,basic,eu,5,14.01,98.44,0,1,0,0,1,0,0,SaaS,Public Cloud,GCP
3483.74,enterprise,high,basic,asia,484,6.85,95.4,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
7223.29,webapp,medium,basic,us,115,2914.58,96.06,0,0,0,1,0,0,0,PaaS,Public Cloud,AWS
169.22,startup,low,basic,eu,272,24.63,97.14,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
6594.59,enterprise,medium,high,asia,250,27.87,97.02,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
1869.16,enterprise,high,high,eu,364,839.38,99.03,1,1,0,0,0,1,0,IaaS,Hybrid Cloud,Azure
365.33,webapp,high,moderate,eu,484,22.63,96.73,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
577.84,webapp,high,moderate,asia,102,8.38,98.06,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
10154.48,enterprise,medium,moderate,eu,18,1.46,95.36,0,0,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
7359.66,enterprise,high,basic,asia,480,76.26,95.96,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
389.01,webapp,medium,high,asia,305,2.58,98.52,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,GCP
387.81,webapp,low,basic,us,128,78.05,96.8,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
409.5,startup,low,basic,eu,279,31.98,95.82,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
135.36,startup,medium,moderate,eu,131,106.19,99.37,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
115.76,startup,high,high,eu,79,346.61,95.16,1,0,0,0,0,1,1,PaaS,Public Cloud,AWS
1579.78,webapp,medium,moderate,us,311,77.82,99.14,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
10207.08,ml,high,moderate,us,461,56.11,99.71,1,0,0,0,1,1,0,IaaS,Public Cloud,GCP
222.05,startup,high,moderate,asia,279,12.41,98.93,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
4214.13,enterprise,high,high,us,452,175.73,97.56,1,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
171.07,startup,high,basic,eu,121,8.13,95.57,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
656.14,webapp,high,basic,us,308,146.38,98.89,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
2653.83,ml,medium,basic,eu,231,1076.65,96.36,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
227.96,startup,medium,moderate,asia,219,251.53,95.3,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
655.92,ml,medium,high,eu,488,13.75,99.43,1,0,0,0,1,0,0,IaaS,Private Cloud,Azure
204.64,startup,low,basic,us,419,114.69,98.14,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
82.24,startup,low,moderate,us,143,230.11,99.65,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
93.6,startup,high,basic,asia,418,85.88,96.15,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
774.77,startup,low,moderate,us,303,12.23,97.88,1,0,0,0,0,0,1,IaaS,Public Cloud,AWS
2808.41,ml,medium,high,us,1,11.51,95.02,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
137.1,startup,medium,moderate,eu,35,133.79,99.66,1,0,0,0,0,0,1,PaaS,Public Cloud,Azure
1202.59,ml,medium,moderate,us,409,8.17,98.01,1,0,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
334.06,startup,high,basic,eu,68,114.18,97.29,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
498.75,webapp,low,basic,us,290,9.11,98.72,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1326.07,enterprise,high,high,eu,117,45.0,95.72,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
207.68,startup,low,basic,eu,46,120.03,95.96,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
2185.36,webapp,medium,high,eu,170,20.25,96.96,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
112.83,startup,medium,high,eu,33,288.14,96.68,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
399.4,webapp,low,basic,us,233,55.13,97.22,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
990.88,startup,medium,basic,us,142,2.19,95.19,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
204.58,webapp,medium,basic,asia,325,0.81,95.69,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
966.93,enterprise,high,moderate,asia,434,3.35,97.59,0,1,0,0,0,1,0,IaaS,Public Cloud,AWS
515.26,webapp,medium,moderate,asia,307,17.13,97.69,0,1,0,1,0,0,1,IaaS,Public Cloud,GCP
705.73,startup,high,moderate,eu,367,144.57,97.89,1,0,0,0,0,0,1,IaaS,Public Cloud,Azure
106.97,webapp,medium,high,asia,163,15.48,99.19,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
1354.01,webapp,medium,high,asia,320,46.21,99.65,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
7820.32,enterprise,high,high,asia,204,22.16,96.59,1,0,1,0,0,1,0,IaaS,Private Cloud,Azure
7440.32,enterprise,high,moderate,eu,178,40.51,96.43,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
1257.5,webapp,medium,basic,eu,372,7.6,96.89,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
3966.99,enterprise,medium,high,asia,219,13.02,99.54,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
128.59,startup,medium,basic,eu,24,76.14,98.66,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
83.9,startup,medium,moderate,asia,423,7.37,96.36,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
184.16,webapp,medium,basic,eu,288,42.82,97.54,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
215.32,webapp,high,high,eu,375,27.42,95.74,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
